country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","15-02-2026 11:00:00",25.6635413,94.0989878,OZONE,2,17,4
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","15-02-2026 11:00:00",20.832874,85.104082,PM10,95,286,140
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","15-02-2026 11:00:00",20.832874,85.104082,NH3,8,13,10
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","15-02-2026 11:00:00",20.832874,85.104082,OZONE,16,221,43
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","15-02-2026 11:00:00",21.51161,86.89088,NH3,1,5,2
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","15-02-2026 11:00:00",21.51161,86.89088,CO,32,56,45
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","15-02-2026 11:00:00",20.240790,85.836784,NO2,6,78,47
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","15-02-2026 11:00:00",18.459883,73.852193,CO,4,99,31
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","15-02-2026 11:00:00",18.501793,73.927532,OZONE,1,81,12
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","15-02-2026 11:00:00",18.454450,73.854155,PM10,89,126,107
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","15-02-2026 11:00:00",18.573040,73.927715,PM10,128,236,180
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","15-02-2026 11:00:00",18.547056,73.826908,PM10,78,134,107
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","15-02-2026 11:00:00",18.664282,73.763966,NO2,16,133,66
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","15-02-2026 11:00:00",19.047000,72.874600,SO2,3,7,1
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","15-02-2026 11:00:00",21.121801,79.04952,NH3,1,15,4
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","15-02-2026 11:00:00",21.121801,79.04952,CO,2,92,21
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","15-02-2026 11:00:00",21.14472,79.107595,NO2,22,89,45
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","15-02-2026 11:00:00",21.14472,79.107595,SO2,11,58,36
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","15-02-2026 11:00:00",21.14472,79.107595,CO,38,108,45
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","15-02-2026 11:00:00",21.152875,79.0517531,NO2,10,78,33
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","15-02-2026 11:00:00",21.152875,79.0517531,OZONE,2,36,9
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.1135051,73.008978,SO2,19,21,20
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.1135051,73.008978,OZONE,5,12,10
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.0575752,73.0151367,NH3,7,42,21
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.0575752,73.0151367,OZONE,43,43,43
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","15-02-2026 11:00:00",19.265594,76.761463,PM2.5,31,79,52
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","15-02-2026 11:00:00",25.5586,91.8985,NO2,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","15-02-2026 11:00:00",23.7176342,92.7192841,PM2.5,54,63,56
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","15-02-2026 11:00:00",23.7176342,92.7192841,NO2,NA,NA,NA
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","15-02-2026 11:00:00",25.6635413,94.0989878,PM2.5,40,142,61
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","15-02-2026 11:00:00",19.173852,77.296291,NO2,15,19,17
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","15-02-2026 11:00:00",19.9591346,73.7788008,NH3,4,5,4
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","15-02-2026 11:00:00",19.9591346,73.7788008,SO2,3,17,8
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","15-02-2026 11:00:00",19.9591346,73.7788008,OZONE,23,83,45
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","15-02-2026 11:00:00",20.240790,85.836784,SO2,6,21,10
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","15-02-2026 11:00:00",20.34652,85.81630,PM2.5,73,193,98
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","15-02-2026 11:00:00",22.06156703,85.47409613,PM10,20,304,141
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","15-02-2026 11:00:00",22.06156703,85.47409613,NO2,NA,NA,NA
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","15-02-2026 11:00:00",22.06156703,85.47409613,NH3,NA,NA,NA
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","15-02-2026 11:00:00",21.8004996,83.8396977,PM10,50,215,101
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","15-02-2026 11:00:00",20.94185,86.11510,SO2,2,23,7
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","15-02-2026 11:00:00","20.48891     ","85.84768     ",PM2.5,92,277,145
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","15-02-2026 11:00:00","20.48891     ","85.84768     ",PM10,95,186,142
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","15-02-2026 11:00:00",30.233011,74.907758,NO2,14,26,17
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","15-02-2026 11:00:00",31.321907,75.578914,NO2,35,40,37
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","15-02-2026 11:00:00",31.321907,75.578914,NH3,3,4,4
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","15-02-2026 11:00:00",31.321907,75.578914,SO2,20,22,21
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","15-02-2026 11:00:00","30.736056 ",76.209694,SO2,10,15,12
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","15-02-2026 11:00:00","30.736056 ",76.209694,CO,23,46,36
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","15-02-2026 11:00:00",30.9028,75.8086,NH3,7,8,7
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","15-02-2026 11:00:00",30.649961,76.331442,SO2,3,89,34
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","15-02-2026 11:00:00",26.9164092,75.7994901,OZONE,15,71,22
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","15-02-2026 11:00:00",26.786682,75.827928,SO2,3,4,3
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","15-02-2026 11:00:00",26.960669,75.771817,OZONE,9,85,28
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","15-02-2026 11:00:00",26.9502929,75.730943,PM10,61,162,105
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","15-02-2026 11:00:00",26.9502929,75.730943,NO2,39,124,71
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","15-02-2026 11:00:00",26.9502929,75.730943,OZONE,12,64,17
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","15-02-2026 11:00:00",25.344694,72.626208,NO2,19,128,61
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","15-02-2026 11:00:00",25.344694,72.626208,SO2,4,9,6
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","15-02-2026 11:00:00","20.48891     ","85.84768     ",CO,62,94,67
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","15-02-2026 11:00:00",21.643900,85.599355,PM10,85,150,116
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","15-02-2026 11:00:00",21.643900,85.599355,SO2,10,27,14
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","15-02-2026 11:00:00",21.847279,85.416905,NO2,10,10,10
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","15-02-2026 11:00:00",22.18972222,84.86277778,SO2,5,15,9
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","15-02-2026 11:00:00",22.18972222,84.86277778,CO,8,22,12
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","15-02-2026 11:00:00",22.220833,84.809444,PM2.5,101,251,182
India,Punjab,Patiala,"Model Town, Patiala - PPCB","15-02-2026 11:00:00",30.349388,76.366642,NH3,6,7,6
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","15-02-2026 11:00:00",31.0325454,76.5623046,NO2,9,45,26
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","15-02-2026 11:00:00",26.470859,74.646594,OZONE,8,45,31
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","15-02-2026 11:00:00",27.554793,76.611536,SO2,8,41,16
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","15-02-2026 11:00:00",25.106006,76.469948,PM2.5,15,267,70
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","15-02-2026 11:00:00",26.902909,75.836858,PM10,77,175,103
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","15-02-2026 11:00:00",26.902909,75.836858,OZONE,18,89,28
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","15-02-2026 11:00:00",26.843698,75.766894,PM2.5,15,318,112
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","15-02-2026 11:00:00",26.9164092,75.7994901,PM2.5,56,259,150
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","15-02-2026 11:00:00",26.9164092,75.7994901,PM10,55,225,127
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","15-02-2026 11:00:00",26.9164092,75.7994901,NO2,117,154,131
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","15-02-2026 11:00:00",25.435774,75.644272,NO2,16,93,39
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","15-02-2026 11:00:00",25.435774,75.644272,SO2,4,17,7
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","15-02-2026 11:00:00",24.892047,74.623527,PM10,77,293,133
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","15-02-2026 11:00:00",24.892047,74.623527,NO2,13,93,53
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","15-02-2026 11:00:00",24.892047,74.623527,NH3,11,22,17
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","15-02-2026 11:00:00",24.892047,74.623527,CO,12,52,24
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","15-02-2026 11:00:00",27.215415,77.50873,PM10,33,156,82
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","15-02-2026 11:00:00",25.339605,74.618883,CO,19,91,48
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","15-02-2026 11:00:00",28.194909,76.862296,NH3,6,20,12
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","15-02-2026 11:00:00",28.194909,76.862296,SO2,7,51,30
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","15-02-2026 11:00:00",28.296139,74.961696,OZONE,9,102,30
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","15-02-2026 11:00:00",26.895552,76.334753,PM10,34,165,79
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","15-02-2026 11:00:00",26.031443,76.359327,OZONE,2,200,51
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","15-02-2026 11:00:00",27.608912,75.153302,NH3,6,17,11
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","15-02-2026 11:00:00",24.885261,72.857549,NH3,2,6,4
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","15-02-2026 11:00:00",24.885261,72.857549,OZONE,6,96,52
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","15-02-2026 11:00:00",29.931624,73.864511,PM10,52,264,135
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","15-02-2026 11:00:00",29.931624,73.864511,NO2,19,172,70
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","15-02-2026 11:00:00",29.931624,73.864511,CO,16,137,72
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","15-02-2026 11:00:00",26.159933,75.780517,NO2,11,116,42
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","15-02-2026 11:00:00",26.159933,75.780517,NH3,7,14,10
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","15-02-2026 11:00:00",26.159933,75.780517,CO,23,111,34
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","15-02-2026 11:00:00",24.5886166,73.6321397,PM10,104,191,140
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","15-02-2026 11:00:00",24.5886166,73.6321397,NO2,13,49,28
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","15-02-2026 11:00:00",24.5886166,73.6321397,SO2,3,7,5
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","15-02-2026 11:00:00",26.253384,72.976571,PM2.5,17,320,86
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","15-02-2026 11:00:00",26.253384,72.976571,PM10,55,232,132
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","15-02-2026 11:00:00",26.253384,72.976571,SO2,2,21,6
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","15-02-2026 11:00:00",26.506177,77.025989,PM10,37,154,82
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","15-02-2026 11:00:00",26.506177,77.025989,CO,36,98,48
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","15-02-2026 11:00:00",25.164090,75.858137,PM10,97,183,143
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","15-02-2026 11:00:00",25.164090,75.858137,OZONE,4,137,21
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","15-02-2026 11:00:00",25.196024,75.855668,NH3,9,14,11
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","15-02-2026 11:00:00",25.14389,75.821256,NO2,6,11,9
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","15-02-2026 11:00:00",17.417094,78.457437,NO2,12,13,13
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","15-02-2026 11:00:00",17.417094,78.457437,SO2,19,22,20
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","15-02-2026 11:00:00",17.417094,78.457437,CO,22,57,39
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","15-02-2026 11:00:00",17.349694,78.451437,NO2,8,16,11
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","15-02-2026 11:00:00",17.349694,78.451437,NH3,3,3,3
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","15-02-2026 11:00:00",23.8175497,91.2726974,SO2,8,9,8
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","15-02-2026 11:00:00",27.23711,78.01936,PM10,NA,NA,NA
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","15-02-2026 11:00:00",27.106972,78.000111,NH3,5,5,5
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","15-02-2026 11:00:00",27.106972,78.000111,CO,9,33,18
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","15-02-2026 11:00:00",13.0664,"80.2112 ",PM2.5,82,173,110
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","15-02-2026 11:00:00",13.0664,"80.2112 ",NH3,1,2,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","15-02-2026 11:00:00",13.1278,80.2642,NO2,12,16,14
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","15-02-2026 11:00:00",13.1278,80.2642,NH3,1,3,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","15-02-2026 11:00:00",13.1278,80.2642,CO,45,58,52
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","15-02-2026 11:00:00",13.1662,80.2584,CO,28,56,44
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","15-02-2026 11:00:00",13.164544,80.26285,SO2,10,26,16
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","15-02-2026 11:00:00",13.164544,80.26285,CO,13,62,35
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","15-02-2026 11:00:00",12.9533,80.2357,PM10,84,362,114
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","15-02-2026 11:00:00",12.9533,80.2357,NO2,4,8,5
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","15-02-2026 11:00:00",27.213494,73.734444,NH3,NA,NA,NA
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","15-02-2026 11:00:00",25.771061," 73.340227",CO,34,74,55
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","15-02-2026 11:00:00",25.771061," 73.340227",OZONE,4,53,13
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","15-02-2026 11:00:00",24.041198,74.780702,PM2.5,48,313,78
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","15-02-2026 11:00:00",24.041198,74.780702,PM10,87,223,115
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","15-02-2026 11:00:00",24.041198,74.780702,CO,18,50,24
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","15-02-2026 11:00:00",25.036360,73.883502,NO2,12,72,30
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","15-02-2026 11:00:00",25.036360,73.883502,OZONE,10,193,41
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","15-02-2026 11:00:00",17.585705,78.126199,PM10,78,83,79
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","15-02-2026 11:00:00",17.393559,78.339194,NO2,13,18,15
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","15-02-2026 11:00:00",17.393559,78.339194,CO,23,36,25
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","15-02-2026 11:00:00",17.544899,78.486949,NH3,4,5,4
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","15-02-2026 11:00:00",17.544899,78.486949,SO2,3,8,5
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","15-02-2026 11:00:00",17.4559458,78.4332152,SO2,14,34,24
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","15-02-2026 11:00:00",17.417094,78.457437,PM2.5,66,78,69
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","15-02-2026 11:00:00",13.1036,80.2909,PM10,77,216,107
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","15-02-2026 11:00:00",13.1036,80.2909,OZONE,16,18,17
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","15-02-2026 11:00:00",11.0328,77.0349,OZONE,5,6,5
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","15-02-2026 11:00:00",10.942451,76.978996,PM10,62,108,73
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","15-02-2026 11:00:00",10.942451,76.978996,OZONE,16,22,18
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","15-02-2026 11:00:00",13.4127,80.1081,PM2.5,80,410,192
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","15-02-2026 11:00:00",24.588397,76.172782,SO2,2,24,10
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","15-02-2026 11:00:00",28.108988,75.386577,SO2,5,13,8
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","15-02-2026 11:00:00",26.268249,73.0193853,PM2.5,33,221,73
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","15-02-2026 11:00:00",26.295810,73.082283,PM2.5,20,247,79
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","15-02-2026 11:00:00",26.215415,73.070156,PM10,31,349,110
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","15-02-2026 11:00:00",26.215415,73.070156,NH3,7,27,15
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","15-02-2026 11:00:00","8.816428 ",78.099039,OZONE,11,41,26
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","15-02-2026 11:00:00",17.540891,78.358528,NO2,8,95,34
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","15-02-2026 11:00:00",17.518400,78.278777,PM10,60,130,98
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","15-02-2026 11:00:00",17.5316895,78.218939,OZONE,17,18,18
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","15-02-2026 11:00:00",28.685382,77.453839,NH3,8,11,9
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","15-02-2026 11:00:00",28.685382,77.453839,SO2,9,28,15
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","15-02-2026 11:00:00",28.6603346,77.3572563,SO2,NA,NA,NA
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","15-02-2026 11:00:00",26.730136,83.433859,PM2.5,67,111,82
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","15-02-2026 11:00:00",26.730136,83.433859,SO2,42,44,43
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","15-02-2026 11:00:00",28.47272,77.482000,CO,7,30,11
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","15-02-2026 11:00:00",28.557054,77.453663,NH3,10,14,13
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","15-02-2026 11:00:00",28.725645,77.749675,PM10,92,168,134
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","15-02-2026 11:00:00",26.83399722,80.8917361,NH3,9,11,10
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","15-02-2026 11:00:00",28.999264,77.7590354,SO2,25,43,32
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","15-02-2026 11:00:00",28.999264,77.7590354,OZONE,15,36,34
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","15-02-2026 11:00:00",28.9535882,77.7622941,SO2,6,16,10
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","15-02-2026 11:00:00",28.83526,78.74460,PM2.5,30,107,62
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","15-02-2026 11:00:00",28.840739,78.697531,NH3,4,7,6
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","15-02-2026 11:00:00",28.840739,78.697531,SO2,11,25,19
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","15-02-2026 11:00:00",27.19412,77.96237,NO2,34,35,35
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","15-02-2026 11:00:00",27.19412,77.96237,NH3,11,13,12
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","15-02-2026 11:00:00",27.19412,77.96237,CO,5,55,15
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","15-02-2026 11:00:00",27.19412,77.96237,OZONE,NA,NA,NA
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","15-02-2026 11:00:00",27.19862,77.92066,PM2.5,11,94,48
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","15-02-2026 11:00:00",28.964949,77.278761,NO2,15,51,31
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","15-02-2026 11:00:00",28.964949,77.278761,OZONE,6,70,19
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","15-02-2026 11:00:00",28.359581,79.414455,SO2,40,60,50
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","15-02-2026 11:00:00",29.4723508,77.7194031,OZONE,22,99,32
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","15-02-2026 11:00:00",28.5447608,77.3231257,SO2,3,17,9
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","15-02-2026 11:00:00",28.5898,77.3101,NO2,29,88,53
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","15-02-2026 11:00:00",28.5898,77.3101,SO2,4,22,11
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","15-02-2026 11:00:00",25.425602,81.917152,OZONE,17,30,18
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","15-02-2026 11:00:00",25.494,81.863,PM10,35,84,54
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","15-02-2026 11:00:00",28.38910936,79.42963708,NH3,1,1,1
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","15-02-2026 11:00:00",27.168897,78.376960,PM10,32,106,75
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","15-02-2026 11:00:00",28.646233,77.358075,PM2.5,81,401,250
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","15-02-2026 11:00:00",28.757294,77.278792,PM2.5,134,422,309
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","15-02-2026 11:00:00",28.757294,77.278792,OZONE,3,84,8
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","15-02-2026 11:00:00",26.766433,80.927299,PM10,34,107,65
